id,company_name
4263,Afton-Linebrook
12274,Dore Schary Productions
214,Eagle Vision Inc.
2749,"Chaos, a Film Company"
1250,Euro-International Film
8934,Studio Hamburg WorldWide Pictures
24035,Tokyo Godfathers Production Committee
23630,Metro Tartan Distribution Ltd.
3460,Blue Eyes Fiction
2973,Picture Farm
7302,Filmax Entertainment
26508,TNT Film Productions
17647,Felicia Film
12096,Mandarin Films
6431,Northern Lights
654,South Pacific Pictures
60546,RCS
38178,Newcomm
11404,Stanley Donen Films
55250,Spierigfilm
21083,Soficinéma 2
7825,Les Films en Hiver
1515,Will Vinton Studios
13577,HR. Boe & Co.
84893,Bewitched
13576,Director's Cut
7396,Pathe
39224,Imageworks Entertainment International
866,Pathé Renn Productions
1043,Revere Pictures
52723,Inside Track Productions
53416,Fitzwilliam Productions
53414,Spanknyce Films
53413,80 Days Productions
19481,Babelsberg Film
3381,Wayne-Fellows Productions
8781,New Line Productions
12180,Warp Films
930,Lone Star Corporation
5773,Synthetic Fur Productions
79710,Didion-Dunne
1341,Regent Entertainment
4689,gadd productions corp.
89600,County Natwest Ventures
8730,Renown Pictures Corporation
17863,Otis Productions
10253,Samuel Bronston Productions
836,Elzévir Films
58951,Thomas Koerfer Film
432,Branded Entertainment/Batfilm Productions
58949,VISS
21578,NTV-PROFIT
6292,Universal
79036,Big Lou House Productions
64771,Tamm Productions
49336,Papa Joe Films
1040,TABBAK
13812,Major Productions
13811,Grand Army Entertainment
10405,Emmett/Furla Films
40021,Brightwater Film Production
12146,Palomar Pictures International
5823,7 Pictures
2339,Access Films
26492,Jet Tone Films
569,Tokyo FM Broadcasting Company
568,Saito Entertainment
2945,Melbourne Film Office
19510,Tonna Oy
4588,Egmond Film & Television
2909,Accomplice Films
224,Wega Film
37580,MVP Films
5394,Bad Aaas Cinema
12048,Kingsmead Productions
21234,Crest Animation Productions
55914,Konami
76360,Purple Films
12271,Brick Dust Productions LLC
1787,Central Cinema Company Film
23192,Euroimages Fund of the Council of Europe
3754,Bert E. Friedlob Productions
14122,Market Square Productions
3139,Off Color Films
638,Laurel Group
36252,Centre Cinématographique Marocain (CCM)
5544,Benchmark
2389,Hugo Films
16131,Dialchi Film
1408,Universal Productions France S.A.
51181,Delphinus
1737,Hoche Productions
20240,MNP Entreprise
5735,Prism Entertainment
10795,CEI Incom
32843,Acorn Pictures
221,Riama Film
775,Korty Films
44300,Florida Films
14232,Gamma Film
15302,Santa Cruz Productions Inc.
15301,Film Group Feature
2282,Roissy Films
21723,Tin House Productions
21905,C & L
21904,Mill Film
11257,Rai Uno Radiotelevisione
11256,Sofica Créations
11254,Soficas Investimages
11253,N.E.F. Filmproduktion und Vertriebs (I)
4539,Leon Fromkess-Sam Firks Productions
39698,American World Pictures (AWP)
165,Steen Herdel Filmproduktion
25639,Samsung Entertainment
45300,Moviecorp VI
45966,Cinelamda Internationale Filmproduktionsgesellschaft
86532,Blockbuster Films
86531,Two Left Shoes Films
33132,Rem
25433,DEJ Productions
36392,Lucky Dog Productions Inc.
120,Scorsese Productions
2418,Cherokee Productions
84047,Office Augusta Co. Ltd.
52024,Video Audio Project (VAP)
9068,Kadokawa Shoten Publishing Co.
4563,Oz Company
22539,Tooley Productions
11029,QED International
685,Cineclick Asia
12363,Taihe Film Investment Co. Ltd.
139,LJ Film
2866,The Free History Project
17271,Beachwold Productions
60892,Pachyderm Production
706,Sputnik Oy
23359,Peter Newman/Interal
3616,B.O.M. Film Productions Co.
2172,Busy Bee Productions
1049,Kasander Film Company
839,Lou Yi Inc.
98566,Spera Cinematografica
6973,Les Armateurs
1912,International Media Films
9318,Panopoly Pictures
17286,Anthea
44731,Ithaca
6429,Castle Hill Productions
6428,Loma Vista Productions
15486,Wide Angle Pictures
5043,Film Art Association
5702,Euro-France Films
1997,Banques Populaire Image 7
13951,Bryanston Distributing
42344,Mico
16946,Weinstock Productions
9148,Pony Canyon Enterprises
51,Fox Europa Produktion
3920,Leone Film
14104,First Films
19877,Everglades Productions
1110,Euro International Films
11259,Babylon
5967,France Télévision Images
2453,Lord of the Wind
15979,Les Productions La Fête Inc.
3854,Universal Family and Home Entertainment
3852,MCA/Universal Pictures
9076,Seed Productions
736,Little Shark Entertainment GmbH
244,French Productions
55637,John Boorman Productions
5240,Matila Röhr Productions (MRP)
3301,Gus
42000,Peg-Films
3300,Doubleday Productions
5364,Wadi Rum Productions
49628,Third Floor Productions
101001,Jersey Guys Productions
12077,Viacom Productions
19980,British Lion Film Corporation
2766,Navaron Productions
70230,Harpo Productions
2476,Carlton America
4387,Renfield Productions
4386,Falcon Productions
21541,Northstar International
144,Fono Roma
96583,December Error
96582,Cuatro y Medio
76675,Resonancia
11917,Estudios Churubusco Azteca S.A.
3175,Anasazi Productions
2181,Babylonian Productions
5472,The Polone Company
5471,Freed / FLaufer Productions
20241,Crystal Sky Pictures
3976,Carroll Newman Productions
2878,Bangkok Dangerous
95164,Twentieth Century Vixen
756,filmkombinat Nordost GmbH & Co. KG
24959,Canal+France
3481,Sai Enterprise
44896,Wind Chill Productions
955,Nikkatsu
18138,Playfilm Productions
5350,Japan Satellite Broadcasting (JBS)
12999,Sentana
1878,Bonfire
80277,Desert Hearts Productions
3296,Magna Corporation
42182,Filmel
21777,TC Productions
73,Fida cinematografica
362,Film Holland
2950,Bigfoot Entertainment
12147,Kingston Film Productions Ltd.
35673,Sveriges Radio
7948,Terra Firma Films
67985,Woodcote
67984,TaliaFilm II Productions
20456,National Lottery through UK Film Council
1616,Process Productions
629,Peppercorn-Wormser Inc
14881,Toyo Kogyo Kabushiki Kaisha
7040,Ninjin Club
16017,La Cinéfacture
700,Kanzaman S.A.
24826,Sentana Filmproduktion
35480,Walrus & Associates
5890,Black Monday Film Services
14665,Sequoia Productions
18781,Leo Films
60103,Smokescreen Inc.
2433,BR Petrobrás
19108,Latina Pictures
7636,Nimar Studios
19643,"Sommers Company, The"
11282,USA Cable Entertainment
3158,Katakuri-ke no Kôfuku Seisaku Iinkai
89094,M.G. Films
46570,Como Films
2646,Deep River Productions
846,2929 Productions
19636,Thirteen Productions
95595,CCLA Productions
13980,Jack Cummings Productions
2957,Double Play
2762,Highland Myst Entertainment
43842,Colossal Entertainment
89807,Wong Jing's Workshop Ltd.
74013,Huntington Hartford Productions
3679,Rose & Ruby Productions
847,Banque Populaire Images 6
53042,Woss Group Film Productions
14553,World Enterprises
27756,Park Place Production
23720,E.P. Production
23719,Prey LLC
87494,Thoke Moebius Film Company
5609,3b productions
55631,Hammond Entertainment
8902,The Producers Films
3502,Alquimia Cinema
12413,NWR Film Productions
51771,Nine Yards Two Productions
8848,MHF Zweite Academy Film
85437,Enchanted Productions
3799,MDP Filmproduktion
52699,Camera 40 Productions
23940,Cub Eight Productions
13923,Sobini Films
53879,Norsk TV2 AS
860,Celluloid Dreams
53874,Sigma Films
53873,Something Else B.V.
12390,WDR / Arte
14879,Bungei
7777,Slot Machine
320,Trollhättan Film AB
2063,Powercorp
91637,Fearon Entertainment
91636,White Orchid Films
60615,Visionbox Pictures
7643,France Télévision Images 2
53044,Company of Wolves
53043,Brown Sauce Film Productions
16486,Parallel Film Productions
10630,Rio Negro
2995,Atmosphere Entertainment MM
14750,Portrait Films
53600,Spartan Productions (II)
19952,QI Quality International GmbH & Co. KG
19951,ApolloProMedia GmbH & Co. 1. Filmproduktion KG (I)
23651,Grand Slam Productions
1459,Triton
11788,Compagnie Industrielle et Commerciale Cinématographique (CICC)
34237,Mayfair Entertainment International
12795,Sofracima
6735,Participant Media
12170,Velocity Productions
3380,Spirit Dance Entertainment
13705,Continental Films
19477,Dune Films
53283,Intertainment AG
53282,Harlequin Pictures
4812,LB2 Films
52949,Coconut Pete Productions
53905,MMP Erste Filmproduktions
53904,ATR Films
2098,Nova International Films
88015,pacific arts
35431,Elton Corporation
6140,Riverside Pictures
73675,Black Diamond Pictures
19238,Two Brothers Productions
2911,IMCINE
13561,Ministero del Turismo e dello Spettacolo
1092,Mockingbird Pictures
14228,Cupid Productions
4227,Bulbul Films
2302,Svenska Filminstitutet
19354,Mediastream Vierte Film GmbH & Co. Vermarktungs KG
22443,Nu Image Entertainment GmbH
8165,Televicine S.A. de C.V.
42186,Zora Investments Associates
38215,Cannon Productions
13133,Universal Film Manufacturing Company
2095,Pelagius Film
20227,Power Productions
7747,Storefront Pictures
2163,Optimus Productions
2162,Baum/Dantine Productions
25988,HK Film Corporation
44610,Sig Shore Productions
17225,Paribas Film Corparation
11429,Hit & Run Productions
75232,Mifune Productions Co. Ltd.
21508,De Passe Entertainment
61194,Fragmighty
682,Peninsula Films
78070,Taormina Productions
7951,Grey City
2265,Shangri-La Entertainment
28121,H2S2 Filmproduktionsgesellschaft
5826,PBS
12200,Province of British Columbia Production Services Tax Credit
6363,BenderSpink
817,Katalyst Films
2274,Element Films
15263,Normandy Productions
2232,Cherry Alley Productions
53041,WTA
8972,Prommitr International Production
8439,TeleImage
1308,Wark Producing Corp.
1814,LQ/JAF
5398,Excell Film Agentur
5284,Omega Micott Inc.
3947,Associated Players & Producers
69236,William Frye Productions
85817,Harwood Hunt Productions
26033,City Productions
18516,Seven Arts Films
1879,White Mountain Films
10748,George A. Hirliman Productions
11097,BBE
56889,Tandem Enterprises Inc.
93469,Film del Centauro
30847,Specta Films
11261,M6
21172,Alter Films
7816,Gray Film
384,MacDonald/Parkes Productions
4794,Studio Eight Productions
1069,GFT Entertainment
22970,Genetics Productions
89388,Freestone Pictures
19483,Calle Cruzada
14175,Davis Films
6317,Ascot Film
8623,Ascot Productions
16748,HarBel Productions
37854,Barmak Film
53626,Loofah Productions
40989,NBC Ajans
27101,NBC Film
314,Uni Etoile 2
67252,Micro Fusion 2003-2
8291,C.R.G. International
25224,Les Aventuriers de l'Image
25206,La Sorcière Rouge
10886,16 Block Productions
93441,Gecko Films
90281,FR Productions
1370,Castel Film Romania
28,Newmarket Films
3446,Little Wing Films
3225,Every Guy Productions
11550,Corus Entertainment
1727,Movision
1471,Archer Street Productions
1470,Wild Bear Films
735,Waverly Films
15989,DAL Productions
89167,CRML Productions
21545,Wood Producciones S.A.
55424,Irish Film Industry
55423,East of Harlem (UK) Ltd
9993,DC Entertainment
5334,Faces Distribution
4448,Grandon Productions
88920,"Pierson, Heldring & Pierson N.V."
8441,Jack H. Harris Enterprises
88919,Nippon Film Development and Finance
1201,Naked Lunch Productions
15092,Les Films à Un Dollar
1200,Film Trustees Ltd.
3041,Gainax
23632,Snowfall Films
141,Véra Films
37726,"AV Club, The"
1131,Rizzoli Films
5305,Sunshine
12283,Miller-Milkis Productions
19922,Doom Productions
10636,Artco-Film
15763,Eyetronics
2399,Reggane Films
6755,Nippon Television Network Corporation (NTV)
53459,Madhouse Productions
20451,Redbus Pictures
5762,M.S. Productions
5281,Cofimage 12
5844,Bandai Visual
770,Kingsgate Films
10931,F.C. Produzioni
11313,Gemma
11312,Dispat Films
14028,Gabriel Pascal Productions
50,Deutsche Vereinsfilm AG
14917,Dena Enterprises
92221,Mirisch Films Limited
11153,Tree Top Films Inc.
454,Faces International Films
1316,Monterey Productions
25767,Caliban Films
4710,Fellah Pictures
44614,Cinétel
15719,Terra Film
1638,Francoriz Production
351,Epoch Film Co.
9292,Hessischer Rundfunk (HR)
14161,"Kanzaman, M.D.A. Films S.L."
584,Norma Productions
397,Révillon Frères
9329,The Vitaphone Corporation
72598,Ministère des Affaires étrangères et du Développement International
745,Les Films de la Pléiade
220,Pathé Consortium Cinéma
35712,LTZ II Inc.
3975,Wolfkill
88951,Famous Players Film Corporation [ca]
46690,Cinema Entertainment Enterprises Ltd.
46689,The Dilbar Syndicate
11539,Kobi Co.
89636,Creando Films
5073,WoWow
3032,Nippon Shuppan Hanbai (Nippan) K.K.
14231,Paul Gregory Productions
8473,Matador Films
28807,Grai Phang Film Studio
27355,Atlas
27354,Mindwalk
2333,Lamb Bear Entertainment
14563,Maysles Films
2099,Channel Films
2369,Eagle Associates
55,Decla Film Gesellschaft Holz & Co.
4273,Four Act Films
1237,Société générale des films
9079,Palladium Film
37350,"Jackson/McHenry Company,The"
69868,Dancing Girl
22191,Les Films du Loup
10975,Colorado Film Production
1625,Fugitive Features
3291,Provident Films
56890,National General Production Inc.
34341,The Film House
3540,Kamala Films
78765,Etablissement Sargon
53630,Aica Cinematografica S.R.L
47122,Doom Buggy Productions
14722,Triptych Pictures
16880,Shine Pictures
9115,Société Radio-Canada
9118,Samuel Goldwyn Films
20734,Warner Bros. Feature Animation
12006,Goldmann Pictures
430,Lonely Film Productions GmbH & Co. KG.
8196,Chili Film
681,Dom Film GmbH
2645,Guy Walks into a Bar Productions
5268,Power Pictures
5267,Irish Film Board
7057,Aviator Films
53899,Cinepsilon
7420,Stone Village Pictures
29508,Paul Schrader Productions
52,Film Polski Film Agency
2458,Tartan Films
17437,PTTP Films
399,Show East
17436,Cyclops Vision
42187,Jeffrey Konvitz Productions
5346,Applause Pictures
75643,Historia
1923,RTÉ
75642,Les Films Aleph
24339,HorrorFlix
2609,De Line Pictures
11732,Airborne Productions
15362,Velvet Films
7300,Staccato Films
7430,Fearmakers Studios
8574,CIPI Cinematografica S.A.
2481,Platinum Dunes
79635,Superfly Ltd.
1633,Next Entertainment
1064,Herold Productions
1062,Boll Kino Beteiligungs GmbH & Co. KG
2427,Zazen Produções
922,SenArt Films
29364,Pax Enterprises
56482,Arachnid Productions Ltd.
9075,Hughes Capital Entertainment
11073,Sony Pictures Television
19528,ApolloProScreen Filmproduktion
1558,Touchstone Television
37310,Flirt Pictures
78322,Bluewater Pictures
56895,Alex Cinematografica
7148,Sara films
7147,films A2
5106,Copperheart Entertainment
12617,Belarusfilm
89601,British Satellite Broadcasting (BSB)
74571,Yes-DBD Satellite Services
2939,98 MPH Productions
23596,Paul Schiff Productions
12016,Celandine Films
5889,Film Horizon
11373,National Film Finance Consortium
11372,Bugsy Malone Productions
84478,Rungstedlundfonden
2303,Villealfa Filmproduction Oy
602,DEFA
75369,Département Fédéral de l'Intérieur
75368,Dewe Hellthaler
75367,Cineverde
49478,Aldrich Group
41963,NuAmerica Entertainment
34444,Schweizer Fernsehen (FS)
28391,Antea Cinematografica
25678,AFC
18161,Condor Films
3579,Ashutosh Gowariker Productions Pvt. Ltd.
2140,Aamir Khan Productions
7090,France3 Cinéma
543,Filmplan International II
542,Guardian Trust Company
1849,Gimages 204
1848,Les Films d'Ici
3432,National Lampoon Productions
4096,icon
10487,Qintex Entertainment
90249,IM3 Entertainment
6128,A-Team
11581,Misher Films
871,British Screen
5963,Berns Brothers Productions
1659,Unión Industrial Cinematográfica
5961,Elizabeth Films
5960,Cofimage
95337,New Pictures Group
5899,MGM
7736,Underworld Produktions GmbH
7733,Laurinfilm
291,Perdido Prod.
10319,Elgin International Films
13099,Squirm Company
75626,Selznick Releasing Organization
67992,Cornelius Productions
5822,Toei
2482,Dead Films
7375,Dark Lot Entertainment
14075,NF Geria II Filmgesellschaft m.b.H.
7489,Vivi Film
19739,Beginner's Luck
19737,Dino de Laurentiis Communications
3359,Eastern Productions
16609,Form A 2042 Films
16608,Film Research Unit
